complaint_id,timestamp,area_id,area_name,district,state,latitude,longitude,transaction_type,complaint_category,transaction_amount,transaction_amount_bucket,time_to_report_mins,hour,day_of_week,is_weekend,previous_incident_count,area_atm_density,is_night_window,area_baseline_risk_score,label_generation_prob,target_cash_withdrawal_event,day_name,sin_hour,cos_hour,sin_day,cos_day,log_time_to_report,log_transaction_amount
NCRP-2026-SYN-000069,2026-06-23 08:42:12,AREA-CE-189,Central-Grid-District-D Marketplace & Trade Center Sector-4,Central-Grid-District-D,State-Central-Valley,20.934655,79.081144,NET_BANKING_PHISHING,KYC_EXPIRY_SPOOF,15700.0,MID_10K_TO_50K,213,8,1,0,7,50,0,0.638,0.904,1,Tuesday,0.866025,-0.5,0.781831,0.62349,5.366,9.6615
NCRP-2026-SYN-000070,2026-07-15 14:55:04,AREA-FI-140,Financial-Hub-District-C Industrial Cyber Cluster Sector-15,Financial-Hub-District-C,State-West-Coast,19.088639,72.846382,AEPS_SPOOF,SEXTORTION_BLACKMAIL,10000.0,MID_10K_TO_50K,377,14,2,0,17,64,0,0.945,0.98,0,Wednesday,-0.5,-0.866025,0.974928,-0.222521,5.9349,9.2104
NCRP-2026-SYN-000071,2026-06-29 10:32:25,AREA-CA-108,Capital-Metro-District-B Tech Park Outskirts Sector-8,Capital-Metro-District-B,State-National-Capital,28.576008,77.292927,AEPS_SPOOF,INVESTMENT_MULE_SCAM,2000.0,LOW_UNDER_10K,152,10,0,0,15,19,0,0.53,0.7532,1,Monday,0.5,-0.866025,0.0,1.0,5.0304,7.6014
NCRP-2026-SYN-000072,2026-08-19 03:34:21,AREA-TE-161,Tech-Corridor-District-E University Campus Zone Sector-11,Tech-Corridor-District-E,State-South-Plateau,12.955681,77.646548,UPI_FRAUD,INVESTMENT_MULE_SCAM,6600.0,LOW_UNDER_10K,402,3,2,0,6,15,1,0.579,0.8628,0,Wednesday,0.707107,0.707107,0.974928,-0.222521,5.9989,8.795
NCRP-2026-SYN-000073,2026-05-28 11:16:11,AREA-TE-164,Tech-Corridor-District-B Tech Park Outskirts Sector-14,Tech-Corridor-District-B,State-South-Plateau,12.929047,77.532571,SIM_CLONE_FRAUD,INVESTMENT_MULE_SCAM,41000.0,MID_10K_TO_50K,131,11,3,0,4,17,0,0.562,0.706,1,Thursday,0.258819,-0.965926,0.433884,-0.900969,4.8828,10.6214
NCRP-2026-SYN-000074,2026-08-07 02:16:02,AREA-CA-103,Capital-Metro-District-C High-Density Transit Node Sector-3,Capital-Metro-District-C,State-National-Capital,28.47443,77.167502,AEPS_SPOOF,KYC_EXPIRY_SPOOF,50000.0,MID_10K_TO_50K,66,2,4,0,12,37,1,0.627,0.98,1,Friday,0.5,0.866025,-0.433884,-0.900969,4.2047,10.8198
NCRP-2026-SYN-000075,2026-06-07 21:22:46,AREA-CA-107,Capital-Metro-District-A Commercial ATM Hub Sector-7,Capital-Metro-District-A,State-National-Capital,28.675447,77.227516,UPI_FRAUD,PHISHING_PORTAL,1600.0,LOW_UNDER_10K,182,21,6,1,10,34,1,0.622,0.98,0,Sunday,-0.707107,0.707107,-0.781831,0.62349,5.2095,7.3784
NCRP-2026-SYN-000076,2026-07-04 14:32:07,AREA-CE-189,Central-Grid-District-D Marketplace & Trade Center Sector-4,Central-Grid-District-D,State-Central-Valley,20.92824,79.085257,SIM_CLONE_FRAUD,INVESTMENT_MULE_SCAM,54200.0,HIGH_50K_TO_200K,718,14,5,1,14,50,0,0.638,0.98,0,Saturday,-0.5,-0.866025,-0.974928,-0.222521,6.5779,10.9005
NCRP-2026-SYN-000077,2026-07-13 01:12:16,AREA-TE-161,Tech-Corridor-District-E University Campus Zone Sector-11,Tech-Corridor-District-E,State-South-Plateau,12.955065,77.663669,NET_BANKING_PHISHING,INVESTMENT_MULE_SCAM,69800.0,HIGH_50K_TO_200K,121,1,0,0,10,15,1,0.579,0.8771,1,Monday,0.258819,0.965926,0.0,1.0,4.804,11.1534
NCRP-2026-SYN-000078,2026-05-30 00:00:33,AREA-IN-176,Industrial-Belt-District-F Industrial Cyber Cluster Sector-6,Industrial-Belt-District-F,State-East-Zone,22.604399,88.312612,SIM_CLONE_FRAUD,JOB_OFFER_FRAUD,25400.0,MID_10K_TO_50K,176,0,5,1,5,64,1,0.657,0.98,1,Saturday,0.0,1.0,-0.974928,-0.222521,5.1761,10.1425
NCRP-2026-SYN-000079,2026-08-01 23:47:47,AREA-CA-114,Capital-Metro-District-B Marketplace & Trade Center Sector-14,Capital-Metro-District-B,State-National-Capital,28.553651,77.186083,UPI_FRAUD,INVESTMENT_MULE_SCAM,25300.0,MID_10K_TO_50K,97,23,5,1,9,34,1,0.572,0.98,1,Saturday,-0.258819,0.965926,-0.974928,-0.222521,4.585,10.1386
NCRP-2026-SYN-000080,2026-08-18 14:27:04,AREA-FI-140,Financial-Hub-District-C Industrial Cyber Cluster Sector-15,Financial-Hub-District-C,State-West-Coast,19.081624,72.851894,UPI_FRAUD,JOB_OFFER_FRAUD,5200.0,LOW_UNDER_10K,211,14,1,0,11,64,0,0.945,0.98,0,Tuesday,-0.5,-0.866025,0.781831,0.62349,5.3566,8.5566
NCRP-2026-SYN-000081,2026-08-18 02:39:20,AREA-IN-181,Industrial-Belt-District-E Commercial ATM Hub Sector-11,Industrial-Belt-District-E,State-East-Zone,22.533306,88.295784,UPI_FRAUD,INVESTMENT_MULE_SCAM,1700.0,LOW_UNDER_10K,183,2,1,0,8,40,1,0.676,0.98,1,Tuesday,0.5,0.866025,0.781831,0.62349,5.2149,7.439
NCRP-2026-SYN-000082,2026-08-17 21:46:57,AREA-IN-174,Industrial-Belt-District-D Marketplace & Trade Center Sector-4,Industrial-Belt-District-D,State-East-Zone,22.519088,88.363804,UPI_FRAUD,KYC_EXPIRY_SPOOF,27700.0,MID_10K_TO_50K,405,21,0,0,11,37,1,0.753,0.98,1,Monday,-0.707107,0.707107,0.0,1.0,6.0064,10.2292
NCRP-2026-SYN-000083,2026-07-02 14:42:26,AREA-CE-197,Central-Grid-District-F Suburban Residential Zone Sector-12,Central-Grid-District-F,State-Central-Valley,21.101535,79.127245,UPI_FRAUD,INVESTMENT_MULE_SCAM,25000.0,MID_10K_TO_50K,229,14,3,0,9,17,0,0.381,0.7765,0,Thursday,-0.5,-0.866025,0.433884,-0.900969,5.4381,10.1267
NCRP-2026-SYN-000084,2026-07-05 13:18:35,AREA-FI-146,Financial-Hub-District-C Suburban Residential Zone Sector-21,Financial-Hub-District-C,State-West-Coast,19.003519,73.038009,UPI_FRAUD,JOB_OFFER_FRAUD,34000.0,MID_10K_TO_50K,346,13,6,1,7,10,0,0.404,0.7382,1,Sunday,-0.258819,-0.965926,-0.781831,0.62349,5.8493,10.4341
NCRP-2026-SYN-000085,2026-06-10 11:42:24,AREA-TE-169,Tech-Corridor-District-A Marketplace & Trade Center Sector-19,Tech-Corridor-District-A,State-South-Plateau,12.986002,77.521194,CARD_SKIMMING,INVESTMENT_MULE_SCAM,99800.0,HIGH_50K_TO_200K,87,11,2,0,3,42,0,0.439,0.7156,1,Wednesday,0.258819,-0.965926,0.974928,-0.222521,4.4773,11.5109
NCRP-2026-SYN-000086,2026-08-19 22:11:39,AREA-CA-116,Capital-Metro-District-D High-Density Transit Node Sector-16,Capital-Metro-District-D,State-National-Capital,28.638399,77.190995,AEPS_SPOOF,INVESTMENT_MULE_SCAM,5000.0,LOW_UNDER_10K,600,22,2,0,7,51,1,0.291,0.98,1,Wednesday,-0.5,0.866025,0.974928,-0.222521,6.3986,8.5174
NCRP-2026-SYN-000087,2026-08-05 14:35:53,AREA-CA-103,Capital-Metro-District-C High-Density Transit Node Sector-3,Capital-Metro-District-C,State-National-Capital,28.465099,77.165295,UPI_FRAUD,INVESTMENT_MULE_SCAM,26600.0,MID_10K_TO_50K,663,14,2,0,8,37,0,0.627,0.8903,1,Wednesday,-0.5,-0.866025,0.974928,-0.222521,6.4983,10.1887
NCRP-2026-SYN-000088,2026-05-25 19:13:27,AREA-FI-129,Financial-Hub-District-D Industrial Cyber Cluster Sector-4,Financial-Hub-District-D,State-West-Coast,19.089648,72.91121,UPI_FRAUD,PHISHING_PORTAL,10400.0,MID_10K_TO_50K,50,19,0,0,9,51,0,0.818,0.98,1,Monday,-0.965926,0.258819,0.0,1.0,3.9318,9.2497
NCRP-2026-SYN-000089,2026-08-07 23:20:29,AREA-CA-118,Capital-Metro-District-F Commercial ATM Hub Sector-18,Capital-Metro-District-F,State-National-Capital,28.713229,77.26408,UPI_FRAUD,PHISHING_PORTAL,7800.0,LOW_UNDER_10K,119,23,4,0,19,39,1,0.905,0.98,1,Friday,-0.258819,0.965926,-0.433884,-0.900969,4.7875,8.962
NCRP-2026-SYN-000090,2026-07-20 10:13:32,AREA-CA-118,Capital-Metro-District-F Commercial ATM Hub Sector-18,Capital-Metro-District-F,State-National-Capital,28.708249,77.269174,SIM_CLONE_FRAUD,INVESTMENT_MULE_SCAM,16300.0,MID_10K_TO_50K,62,10,0,0,17,39,0,0.905,0.8861,1,Monday,0.5,-0.866025,0.0,1.0,4.1431,9.699
NCRP-2026-SYN-000091,2026-07-24 20:50:47,AREA-CA-119,Capital-Metro-District-A Industrial Cyber Cluster Sector-19,Capital-Metro-District-A,State-National-Capital,28.532511,77.166639,NET_BANKING_PHISHING,INVESTMENT_MULE_SCAM,16700.0,MID_10K_TO_50K,108,20,4,0,5,54,0,0.356,0.9175,0,Friday,-0.866025,0.5,-0.433884,-0.900969,4.6913,9.7232
NCRP-2026-SYN-000092,2026-06-15 00:18:32,AREA-CE-193,Central-Grid-District-B Marketplace & Trade Center Sector-8,Central-Grid-District-B,State-Central-Valley,21.214437,79.185117,AEPS_SPOOF,JOB_OFFER_FRAUD,2000.0,LOW_UNDER_10K,154,0,0,0,3,35,1,0.436,0.98,1,Monday,0.0,1.0,0.0,1.0,5.0434,7.6014
NCRP-2026-SYN-000093,2026-08-17 20:21:05,AREA-CE-190,Central-Grid-District-E High-Density Transit Node Sector-5,Central-Grid-District-E,State-Central-Valley,21.118868,79.002026,UPI_FRAUD,PHISHING_PORTAL,20200.0,MID_10K_TO_50K,10,20,0,0,7,35,0,0.546,0.8183,1,Monday,-0.866025,0.5,0.0,1.0,2.3979,9.9135
NCRP-2026-SYN-000094,2026-06-24 19:14:51,AREA-IN-177,Industrial-Belt-District-A Tech Park Outskirts Sector-7,Industrial-Belt-District-A,State-East-Zone,22.596185,88.334903,AEPS_SPOOF,PHISHING_PORTAL,10000.0,MID_10K_TO_50K,54,19,2,0,5,17,0,0.539,0.7222,0,Wednesday,-0.965926,0.258819,0.974928,-0.222521,4.0073,9.2104
NCRP-2026-SYN-000095,2026-06-19 16:02:15,AREA-TE-161,Tech-Corridor-District-E University Campus Zone Sector-11,Tech-Corridor-District-E,State-South-Plateau,12.958133,77.652525,UPI_FRAUD,PHISHING_PORTAL,8200.0,LOW_UNDER_10K,277,16,4,0,8,15,0,0.579,0.7965,1,Friday,-0.866025,-0.5,-0.433884,-0.900969,5.6276,9.012
NCRP-2026-SYN-000096,2026-07-24 23:49:04,AREA-CE-192,Central-Grid-District-A High-Density Transit Node Sector-7,Central-Grid-District-A,State-Central-Valley,21.247508,78.928508,SIM_CLONE_FRAUD,JOB_OFFER_FRAUD,4100.0,LOW_UNDER_10K,34,23,4,0,5,28,1,0.437,0.846,1,Friday,-0.258819,0.965926,-0.433884,-0.900969,3.5553,8.319
NCRP-2026-SYN-000097,2026-07-22 06:40:36,AREA-CE-198,Central-Grid-District-A University Campus Zone Sector-13,Central-Grid-District-A,State-Central-Valley,21.165274,78.947642,UPI_FRAUD,JOB_OFFER_FRAUD,33400.0,MID_10K_TO_50K,344,6,2,0,8,17,0,0.437,0.7657,0,Wednesday,1.0,0.0,0.974928,-0.222521,5.8435,10.4163
NCRP-2026-SYN-000098,2026-06-18 19:24:31,AREA-IN-177,Industrial-Belt-District-A Tech Park Outskirts Sector-7,Industrial-Belt-District-A,State-East-Zone,22.600751,88.339961,UPI_FRAUD,KYC_EXPIRY_SPOOF,14500.0,MID_10K_TO_50K,162,19,3,0,7,17,0,0.539,0.98,1,Thursday,-0.965926,0.258819,0.433884,-0.900969,5.0938,9.582
NCRP-2026-SYN-000099,2026-07-15 23:41:44,AREA-CE-191,Central-Grid-District-F Suburban Residential Zone Sector-6,Central-Grid-District-F,State-Central-Valley,21.098304,79.053427,NET_BANKING_PHISHING,JOB_OFFER_FRAUD,27800.0,MID_10K_TO_50K,62,23,2,0,6,13,1,0.29,0.7154,0,Wednesday,-0.258819,0.965926,0.974928,-0.222521,4.1431,10.2328
NCRP-2026-SYN-000100,2026-05-25 00:55:49,AREA-TE-160,Tech-Corridor-District-D University Campus Zone Sector-10,Tech-Corridor-District-D,State-South-Plateau,13.021295,77.707569,UPI_FRAUD,INVESTMENT_MULE_SCAM,23100.0,MID_10K_TO_50K,333,0,0,0,9,17,1,0.584,0.98,0,Monday,0.0,1.0,0.0,1.0,5.8111,10.0476
NCRP-2026-SYN-000101,2026-06-07 23:14:11,AREA-CA-122,Capital-Metro-District-D Tech Park Outskirts Sector-22,Capital-Metro-District-D,State-National-Capital,28.629709,77.270147,CARD_SKIMMING,INVESTMENT_MULE_SCAM,24500.0,MID_10K_TO_50K,374,23,6,1,7,20,1,0.482,0.8714,0,Sunday,-0.258819,0.965926,-0.781831,0.62349,5.9269,10.1065
NCRP-2026-SYN-000102,2026-08-22 08:03:35,AREA-CA-107,Capital-Metro-District-A Commercial ATM Hub Sector-7,Capital-Metro-District-A,State-National-Capital,28.666214,77.215097,SIM_CLONE_FRAUD,PHISHING_PORTAL,45400.0,MID_10K_TO_50K,17,8,5,1,11,34,0,0.622,0.9353,1,Saturday,0.866025,-0.5,-0.974928,-0.222521,2.8904,10.7233
NCRP-2026-SYN-000103,2026-06-25 23:07:29,AREA-FI-132,Financial-Hub-District-A Suburban Residential Zone Sector-7,Financial-Hub-District-A,State-West-Coast,19.007532,72.859142,NET_BANKING_PHISHING,INVESTMENT_MULE_SCAM,201000.0,CRITICAL_ABOVE_200K,224,23,3,0,7,13,1,0.553,0.8622,0,Thursday,-0.258819,0.965926,0.433884,-0.900969,5.4161,12.2111
NCRP-2026-SYN-000104,2026-06-11 23:42:33,AREA-CE-197,Central-Grid-District-F Suburban Residential Zone Sector-12,Central-Grid-District-F,State-Central-Valley,21.100848,79.128498,AEPS_SPOOF,INVESTMENT_MULE_SCAM,2000.0,LOW_UNDER_10K,608,23,3,0,7,17,1,0.381,0.9798,0,Thursday,-0.258819,0.965926,0.433884,-0.900969,6.4118,7.6014
NCRP-2026-SYN-000105,2026-08-04 23:48:57,AREA-CA-113,Capital-Metro-District-A Marketplace & Trade Center Sector-13,Capital-Metro-District-A,State-National-Capital,28.542589,77.174096,UPI_FRAUD,INVESTMENT_MULE_SCAM,31900.0,MID_10K_TO_50K,162,23,1,0,8,42,1,0.433,0.98,1,Tuesday,-0.258819,0.965926,0.781831,0.62349,5.0938,10.3704
NCRP-2026-SYN-000106,2026-07-20 22:46:57,AREA-IN-176,Industrial-Belt-District-F Industrial Cyber Cluster Sector-6,Industrial-Belt-District-F,State-East-Zone,22.600108,88.307548,SIM_CLONE_FRAUD,INVESTMENT_MULE_SCAM,242700.0,CRITICAL_ABOVE_200K,187,22,0,0,6,64,1,0.657,0.98,1,Monday,-0.5,0.866025,0.0,1.0,5.2364,12.3996
NCRP-2026-SYN-000107,2026-07-28 11:58:35,AREA-FI-126,Financial-Hub-District-A Industrial Cyber Cluster Sector-1,Financial-Hub-District-A,State-West-Coast,19.066253,72.908402,SIM_CLONE_FRAUD,INVESTMENT_MULE_SCAM,196800.0,HIGH_50K_TO_200K,549,11,1,0,10,60,0,0.443,0.9359,1,Tuesday,0.258819,-0.965926,0.781831,0.62349,6.3099,12.1899
NCRP-2026-SYN-000108,2026-07-21 23:47:55,AREA-TE-158,Tech-Corridor-District-B Commercial ATM Hub Sector-8,Tech-Corridor-District-B,State-South-Plateau,13.030048,77.508237,SIM_CLONE_FRAUD,PHISHING_PORTAL,3100.0,LOW_UNDER_10K,225,23,1,0,10,47,1,0.75,0.98,1,Tuesday,-0.258819,0.965926,0.781831,0.62349,5.4205,8.0395
NCRP-2026-SYN-000109,2026-07-24 12:48:15,AREA-CE-192,Central-Grid-District-A High-Density Transit Node Sector-7,Central-Grid-District-A,State-Central-Valley,21.245507,78.926295,UPI_FRAUD,JOB_OFFER_FRAUD,9700.0,LOW_UNDER_10K,99,12,4,0,4,28,0,0.437,0.751,0,Friday,0.0,-1.0,-0.433884,-0.900969,4.6052,9.18
NCRP-2026-SYN-000110,2026-08-14 10:49:33,AREA-IN-182,Industrial-Belt-District-F Suburban Residential Zone Sector-12,Industrial-Belt-District-F,State-East-Zone,22.650564,88.317514,UPI_FRAUD,PHISHING_PORTAL,1200.0,LOW_UNDER_10K,83,10,4,0,10,7,0,0.33,0.6043,0,Friday,0.5,-0.866025,-0.433884,-0.900969,4.4308,7.0909
NCRP-2026-SYN-000111,2026-07-26 23:17:28,AREA-TE-159,Tech-Corridor-District-C Marketplace & Trade Center Sector-9,Tech-Corridor-District-C,State-South-Plateau,13.070179,77.600875,SIM_CLONE_FRAUD,PHISHING_PORTAL,16000.0,MID_10K_TO_50K,174,23,6,1,5,41,1,0.424,0.98,1,Sunday,-0.258819,0.965926,-0.781831,0.62349,5.1648,9.6804
NCRP-2026-SYN-000112,2026-06-03 21:15:17,AREA-CA-119,Capital-Metro-District-A Industrial Cyber Cluster Sector-19,Capital-Metro-District-A,State-National-Capital,28.533572,77.162154,AEPS_SPOOF,JOB_OFFER_FRAUD,5000.0,LOW_UNDER_10K,15,21,2,0,6,54,1,0.356,0.9723,1,Wednesday,-0.707107,0.707107,0.974928,-0.222521,2.7726,8.5174
NCRP-2026-SYN-000113,2026-07-06 07:34:05,AREA-IN-173,Industrial-Belt-District-C Industrial Cyber Cluster Sector-3,Industrial-Belt-District-C,State-East-Zone,22.447473,88.366541,AEPS_SPOOF,PHISHING_PORTAL,2000.0,LOW_UNDER_10K,172,7,0,0,9,40,0,0.939,0.98,1,Monday,0.965926,-0.258819,0.0,1.0,5.1533,7.6014
NCRP-2026-SYN-000114,2026-06-11 11:24:44,AREA-FI-143,Financial-Hub-District-F Marketplace & Trade Center Sector-18,Financial-Hub-District-F,State-West-Coast,18.996256,72.834184,UPI_FRAUD,KYC_EXPIRY_SPOOF,9500.0,LOW_UNDER_10K,153,11,3,0,8,45,0,0.549,0.9117,1,Thursday,0.258819,-0.965926,0.433884,-0.900969,5.037,9.1592
NCRP-2026-SYN-000115,2026-06-13 01:04:26,AREA-FI-138,Financial-Hub-District-A Tech Park Outskirts Sector-13,Financial-Hub-District-A,State-West-Coast,18.815211,72.795298,UPI_FRAUD,PHISHING_PORTAL,27500.0,MID_10K_TO_50K,297,1,5,1,15,17,1,0.677,0.98,0,Saturday,0.258819,0.965926,-0.974928,-0.222521,5.6971,10.222
NCRP-2026-SYN-000116,2026-07-16 07:29:26,AREA-CA-108,Capital-Metro-District-B Tech Park Outskirts Sector-8,Capital-Metro-District-B,State-National-Capital,28.583049,77.29111,UPI_FRAUD,SEXTORTION_BLACKMAIL,1500.0,LOW_UNDER_10K,49,7,3,0,8,19,0,0.53,0.7078,1,Thursday,0.965926,-0.258819,0.433884,-0.900969,3.912,7.3139
NCRP-2026-SYN-000117,2026-06-01 13:26:24,AREA-TE-170,Tech-Corridor-District-B Commercial ATM Hub Sector-20,Tech-Corridor-District-B,State-South-Plateau,13.049036,77.743682,SIM_CLONE_FRAUD,JOB_OFFER_FRAUD,14600.0,MID_10K_TO_50K,279,13,0,0,13,47,0,0.566,0.957,1,Monday,-0.258819,-0.965926,0.0,1.0,5.6348,9.5888
NCRP-2026-SYN-000118,2026-08-07 00:01:54,AREA-TE-167,Tech-Corridor-District-E Commercial ATM Hub Sector-17,Tech-Corridor-District-E,State-South-Plateau,13.012786,77.624166,UPI_FRAUD,INVESTMENT_MULE_SCAM,4600.0,LOW_UNDER_10K,104,0,4,0,16,45,1,0.726,0.98,1,Friday,0.0,1.0,-0.433884,-0.900969,4.654,8.434
NCRP-2026-SYN-000119,2026-08-06 11:00:22,AREA-CA-109,Capital-Metro-District-C Tech Park Outskirts Sector-9,Capital-Metro-District-C,State-National-Capital,28.564899,77.254645,SIM_CLONE_FRAUD,INVESTMENT_MULE_SCAM,118600.0,HIGH_50K_TO_200K,508,11,3,0,5,25,0,0.404,0.6735,0,Thursday,0.258819,-0.965926,0.433884,-0.900969,6.2324,11.6835
NCRP-2026-SYN-000120,2026-07-02 00:54:57,AREA-IN-182,Industrial-Belt-District-F Suburban Residential Zone Sector-12,Industrial-Belt-District-F,State-East-Zone,22.650856,88.330273,UPI_FRAUD,INVESTMENT_MULE_SCAM,7100.0,LOW_UNDER_10K,151,0,3,0,4,7,1,0.33,0.8229,1,Thursday,0.0,1.0,0.433884,-0.900969,5.0239,8.868
NCRP-2026-SYN-000121,2026-07-17 12:47:34,AREA-CE-188,Central-Grid-District-C Marketplace & Trade Center Sector-3,Central-Grid-District-C,State-Central-Valley,21.04323,78.990401,CARD_SKIMMING,KYC_EXPIRY_SPOOF,5500.0,LOW_UNDER_10K,1092,12,4,0,9,45,0,0.761,0.9327,1,Friday,0.0,-1.0,-0.433884,-0.900969,6.9967,8.6127
NCRP-2026-SYN-000122,2026-08-10 04:31:14,AREA-FI-140,Financial-Hub-District-C Industrial Cyber Cluster Sector-15,Financial-Hub-District-C,State-West-Coast,19.086993,72.840314,UPI_FRAUD,INVESTMENT_MULE_SCAM,18400.0,MID_10K_TO_50K,263,4,0,0,15,64,1,0.945,0.98,1,Monday,0.866025,0.5,0.0,1.0,5.5759,9.8202
NCRP-2026-SYN-000123,2026-06-28 18:01:24,AREA-CE-186,Central-Grid-District-A Tech Park Outskirts Sector-1,Central-Grid-District-A,State-Central-Valley,21.064171,79.071367,AEPS_SPOOF,SEXTORTION_BLACKMAIL,20000.0,MID_10K_TO_50K,80,18,6,1,8,16,0,0.378,0.7047,0,Sunday,-1.0,-0.0,-0.781831,0.62349,4.3944,9.9035
NCRP-2026-SYN-000124,2026-07-07 01:51:25,AREA-IN-172,Industrial-Belt-District-B University Campus Zone Sector-2,Industrial-Belt-District-B,State-East-Zone,22.580565,88.429068,UPI_FRAUD,INVESTMENT_MULE_SCAM,37900.0,MID_10K_TO_50K,186,1,1,0,6,16,1,0.32,0.9592,0,Tuesday,0.258819,0.965926,0.781831,0.62349,5.2311,10.5427
NCRP-2026-SYN-000125,2026-06-15 23:58:08,AREA-IN-181,Industrial-Belt-District-E Commercial ATM Hub Sector-11,Industrial-Belt-District-E,State-East-Zone,22.523203,88.294429,UPI_FRAUD,JOB_OFFER_FRAUD,14600.0,MID_10K_TO_50K,162,23,0,0,11,40,1,0.676,0.98,1,Monday,-0.258819,0.965926,0.0,1.0,5.0938,9.5888
NCRP-2026-SYN-000126,2026-08-12 11:58:25,AREA-CA-104,Capital-Metro-District-D Commercial ATM Hub Sector-4,Capital-Metro-District-D,State-National-Capital,28.620608,77.09668,UPI_FRAUD,KYC_EXPIRY_SPOOF,22000.0,MID_10K_TO_50K,396,11,2,0,5,47,0,0.375,0.8993,0,Wednesday,0.258819,-0.965926,0.974928,-0.222521,5.9839,9.9988
NCRP-2026-SYN-000127,2026-08-08 21:01:05,AREA-FI-149,Financial-Hub-District-F Industrial Cyber Cluster Sector-24,Financial-Hub-District-F,State-West-Coast,19.037288,72.892531,UPI_FRAUD,INVESTMENT_MULE_SCAM,8300.0,LOW_UNDER_10K,61,21,5,1,7,47,1,0.534,0.9606,0,Saturday,-0.707107,0.707107,-0.974928,-0.222521,4.1271,9.0241
NCRP-2026-SYN-000128,2026-08-15 10:55:29,AREA-FI-138,Financial-Hub-District-A Tech Park Outskirts Sector-13,Financial-Hub-District-A,State-West-Coast,18.813798,72.802595,UPI_FRAUD,INVESTMENT_MULE_SCAM,3200.0,LOW_UNDER_10K,303,10,5,1,6,17,0,0.677,0.9109,1,Saturday,0.5,-0.866025,-0.974928,-0.222521,5.717,8.0712
NCRP-2026-SYN-000129,2026-06-17 11:24:20,AREA-TE-160,Tech-Corridor-District-D University Campus Zone Sector-10,Tech-Corridor-District-D,State-South-Plateau,13.024149,77.717556,UPI_FRAUD,JOB_OFFER_FRAUD,9000.0,LOW_UNDER_10K,20,11,2,0,11,17,0,0.584,0.5881,0,Wednesday,0.258819,-0.965926,0.974928,-0.222521,3.0445,9.1051
NCRP-2026-SYN-000130,2026-06-21 10:21:48,AREA-IN-184,Industrial-Belt-District-B Marketplace & Trade Center Sector-14,Industrial-Belt-District-B,State-East-Zone,22.429928,88.46696,CARD_SKIMMING,PHISHING_PORTAL,2700.0,LOW_UNDER_10K,358,10,6,1,10,39,0,0.76,0.98,1,Sunday,0.5,-0.866025,-0.781831,0.62349,5.8833,7.9014
NCRP-2026-SYN-000131,2026-07-12 13:53:26,AREA-CA-124,Capital-Metro-District-F Industrial Cyber Cluster Sector-24,Capital-Metro-District-F,State-National-Capital,28.774256,77.246112,UPI_FRAUD,PHISHING_PORTAL,43300.0,MID_10K_TO_50K,32,13,6,1,4,53,0,0.374,0.7747,0,Sunday,-0.258819,-0.965926,-0.781831,0.62349,3.4965,10.6759
NCRP-2026-SYN-000132,2026-06-26 23:30:01,AREA-FI-132,Financial-Hub-District-A Suburban Residential Zone Sector-7,Financial-Hub-District-A,State-West-Coast,19.011608,72.855165,AEPS_SPOOF,KYC_EXPIRY_SPOOF,10000.0,MID_10K_TO_50K,39,23,4,0,6,13,1,0.553,0.8185,0,Friday,-0.258819,0.965926,-0.433884,-0.900969,3.6889,9.2104
NCRP-2026-SYN-000133,2026-08-02 18:22:14,AREA-IN-180,Industrial-Belt-District-D Marketplace & Trade Center Sector-10,Industrial-Belt-District-D,State-East-Zone,22.448394,88.451827,AEPS_SPOOF,SEXTORTION_BLACKMAIL,2000.0,LOW_UNDER_10K,67,18,6,1,6,32,0,0.414,0.8168,0,Sunday,-1.0,-0.0,-0.781831,0.62349,4.2195,7.6014
NCRP-2026-SYN-000134,2026-08-16 12:41:02,AREA-FI-146,Financial-Hub-District-C Suburban Residential Zone Sector-21,Financial-Hub-District-C,State-West-Coast,19.012457,73.045797,AEPS_SPOOF,SEXTORTION_BLACKMAIL,5000.0,LOW_UNDER_10K,130,12,6,1,1,10,0,0.404,0.5796,0,Sunday,0.0,-1.0,-0.781831,0.62349,4.8752,8.5174
NCRP-2026-SYN-000135,2026-05-28 01:12:53,AREA-FI-147,Financial-Hub-District-D High-Density Transit Node Sector-22,Financial-Hub-District-D,State-West-Coast,19.072899,72.803071,AEPS_SPOOF,INVESTMENT_MULE_SCAM,2000.0,LOW_UNDER_10K,90,1,3,0,11,23,1,0.664,0.98,0,Thursday,0.258819,0.965926,0.433884,-0.900969,4.5109,7.6014
NCRP-2026-SYN-000136,2026-05-27 00:15:08,AREA-TE-156,Tech-Corridor-District-F Suburban Residential Zone Sector-6,Tech-Corridor-District-F,State-South-Plateau,12.834228,77.703369,NET_BANKING_PHISHING,INVESTMENT_MULE_SCAM,73300.0,HIGH_50K_TO_200K,175,0,2,0,7,16,1,0.299,0.8923,0,Wednesday,0.0,1.0,0.974928,-0.222521,5.1705,11.2023
NCRP-2026-SYN-000137,2026-07-24 20:36:13,AREA-CE-199,Central-Grid-District-B Tech Park Outskirts Sector-14,Central-Grid-District-B,State-Central-Valley,21.102076,79.021939,UPI_FRAUD,PHISHING_PORTAL,6200.0,LOW_UNDER_10K,480,20,4,0,6,15,0,0.656,0.7948,0,Friday,-0.866025,0.5,-0.433884,-0.900969,6.1759,8.7325
